时间,成交量（笔数）,成交额（万元）,利率指标（%）,平均借款期限（天）,借款人数量（人/次）,人均借款额,投资人数量（人）,人均投资额（万元）,还款余额（万元）,待还金额（万元）
朋友贷
2015-3-26,9.0,18.7,18.51,50.0,4,4.675,no_data_yet,no_data_yet,34.48,4174.21
2015-3-27,12.0,47.6,18.59,100.0,6,7.933,no_data_yet,no_data_yet,17.1,4159.59
2015-3-28,17.0,22.05,18.78,74.1,5,4.41,no_data_yet,no_data_yet,42.07,4118.03
2015-3-29,5.0,28.4,18.19,42.0,3,9.467,no_data_yet,no_data_yet,18.35,4100.12
2015-3-30,15.0,17.9,19.06,50.0,8,2.238,no_data_yet,no_data_yet,31.35,4069.18
2015-3-31,21.0,42.1,15.71,33.1,8,5.263,no_data_yet,no_data_yet,11.3,4058.46
2015-4-1,28.0,197.42,17.47,146.4,18,10.968,no_data_yet,no_data_yet,169.74,4251.16
2015-4-2,9.0,138.78,18.0,190.0,9,15.42,no_data_yet,no_data_yet,93.85,4361.64
2015-4-3,16.0,220.1,18.0,223.1,15,14.673,no_data_yet,no_data_yet,166.62,4553.51
2015-4-4,6.0,49.2,18.0,155.0,6,8.2,no_data_yet,no_data_yet,24.2,4581.01
2015-4-5,4.0,41.0,18.0,60.0,3,13.667,no_data_yet,no_data_yet,9.61,4591.62
2015-4-6,3.0,34.5,18.0,210.0,3,11.5,no_data_yet,no_data_yet,2.97,4590.96
2015-4-7,3.0,30.0,18.0,50.0,3,10.0,no_data_yet,no_data_yet,17.38,4574.33
2015-4-8,4.0,29.7,18.0,90.0,4,7.425,no_data_yet,no_data_yet,1.75,4577.15
2015-4-9,6.0,40.9,18.0,70.0,6,6.817,no_data_yet,no_data_yet,3.34,4574.93
2015-4-10,3.0,22.0,18.0,40.0,3,7.333,no_data_yet,no_data_yet,12.23,4563.14
2015-4-11,4.0,29.0,18.0,165.0,4,7.25,no_data_yet,no_data_yet,4.03,4568.89
2015-4-12,1.0,15.0,18.0,30.0,1,15.0,no_data_yet,no_data_yet,43.3,4525.81
2015-4-13,2.0,15.0,18.0,45.0,2,7.5,no_data_yet,no_data_yet,47.36,4478.76
2015-4-14,5.0,35.5,18.0,114.0,5,7.1,no_data_yet,no_data_yet,9.31,4470.83
2015-4-15,1.0,5.8,18.0,60.0,1,5.8,no_data_yet,no_data_yet,29.74,4441.26
2015-4-16,2.0,34.5,18.0,60.0,2,17.25,no_data_yet,no_data_yet,1.85,4443.76
2015-4-17,6.0,36.5,18.0,50.0,6,6.083,no_data_yet,no_data_yet,14.31,4430.35
2015-4-18,2.0,20.0,18.0,60.0,2,10.0,no_data_yet,no_data_yet,14.97,4415.98
2015-4-19,1.0,30.0,18.0,30.0,1,30.0,no_data_yet,no_data_yet,73.24,4343.19
2015-4-20,5.0,31.8,18.0,138.0,5,6.36,no_data_yet,no_data_yet,17.03,4361.92
2015-4-21,3.0,25.0,18.0,50.0,3,8.333,no_data_yet,no_data_yet,36.3,4326.23
2015-4-22,6.0,42.4,18.0,45.0,6,7.067,no_data_yet,no_data_yet,12.76,4314.39
2015-4-23,5.0,46.3,18.0,60.0,4,11.575,no_data_yet,no_data_yet,16.91,4332.51
2015-4-24,6.0,28.8,18.0,105.0,6,4.8,no_data_yet,no_data_yet,20.51,4313.0
2015-4-25,4.0,27.0,18.0,52.5,3,9.0,no_data_yet,no_data_yet,4.98,4308.57
2015-4-26,2.0,15.0,18.0,45.0,2,7.5,no_data_yet,no_data_yet,12.79,4296.08
2015-4-27,5.0,38.5,18.0,54.0,4,9.625,no_data_yet,no_data_yet,9.41,4306.42
2015-4-28,5.0,28.9,18.0,120.0,5,5.78,no_data_yet,no_data_yet,4.81,4303.05
2015-4-29,4.0,24.0,18.0,67.5,4,6.0,no_data_yet,no_data_yet,11.87,4291.98
2015-4-30,7.0,39.4,18.0,162.9,7,5.629,no_data_yet,no_data_yet,11.29,4283.6
2015-5-1,4.0,29.3,18.0,120.0,3,9.767,no_data_yet,no_data_yet,7.44,4277.46
2015-5-2,4.0,28.25,18.0,52.5,3,9.417,no_data_yet,no_data_yet,6.88,4285.0
2015-5-3,4.0,29.5,18.0,52.5,3,9.833,no_data_yet,no_data_yet,15.47,4270.19
2015-5-4,3.0,17.6,18.0,90.0,3,5.867,no_data_yet,no_data_yet,13.15,4257.71
2015-5-5,6.0,30.4,18.0,105.0,6,5.067,no_data_yet,no_data_yet,6.59,4252.88
2015-5-6,6.0,33.4,18.0,150.0,5,6.68,no_data_yet,no_data_yet,3.49,4258.19
2015-5-7,5.0,20.2,18.0,126.0,5,4.04,no_data_yet,no_data_yet,25.0,4234.23
2015-5-8,5.0,23.9,18.0,60.0,5,4.78,no_data_yet,no_data_yet,2.5,4237.45
2015-5-9,5.0,28.6,18.0,60.0,5,5.72,no_data_yet,no_data_yet,39.58,4198.77
2015-5-10,2.0,15.0,18.0,45.0,2,7.5,no_data_yet,no_data_yet,6.47,4192.68
2015-5-11,10.0,50.15,18.0,105.0,10,5.015,no_data_yet,no_data_yet,15.09,4210.36
2015-5-12,3.0,18.5,18.0,50.0,3,6.167,no_data_yet,no_data_yet,8.16,4202.7
2015-5-13,3.0,18.2,18.0,70.0,3,6.067,no_data_yet,no_data_yet,18.98,4184.41
2015-5-14,5.0,22.4,18.0,156.0,5,4.48,no_data_yet,no_data_yet,31.83,4154.27
2015-5-15,6.0,46.2,18.0,50.0,6,7.7,no_data_yet,no_data_yet,42.92,4198.24
2015-5-16,4.0,38.0,18.0,52.5,4,9.5,no_data_yet,no_data_yet,18.13,4180.88
2015-5-17,4.0,34.6,18.0,90.0,4,8.65,no_data_yet,no_data_yet,22.54,4159.26
2015-5-18,6.0,49.2,18.0,40.0,4,12.3,no_data_yet,no_data_yet,36.8,4196.97
2015-5-19,8.0,62.5,18.0,97.5,8,7.813,no_data_yet,no_data_yet,9.96,4209.18
2015-5-20,3.0,19.5,18.0,110.0,3,6.5,no_data_yet,no_data_yet,13.27,4196.79
2015-5-21,3.0,25.0,18.0,50.0,3,8.333,no_data_yet,no_data_yet,0.77,4198.16
2015-5-22,7.0,41.5,18.0,72.9,6,6.917,no_data_yet,no_data_yet,0.78,4200.15
2015-5-23,1.0,5.0,18.0,90.0,1,5.0,no_data_yet,no_data_yet,47.16,4153.21
2015-5-24,3.0,33.0,18.0,140.0,3,11.0,no_data_yet,no_data_yet,5.3,4149.56
2015-5-25,3.0,28.2,18.0,140.0,2,14.1,no_data_yet,no_data_yet,3.29,4147.23
2015-5-26,7.0,55.8,18.0,94.3,5,11.16,no_data_yet,no_data_yet,16.85,4165.79
2015-5-27,2.0,4.8,18.0,210.0,2,2.4,no_data_yet,no_data_yet,31.99,4134.36
2015-5-28,3.0,25.6,18.0,40.0,3,8.533,no_data_yet,no_data_yet,14.68,4149.51
2015-5-29,3.0,18.2,18.0,100.0,3,6.067,no_data_yet,no_data_yet,0.24,4150.08
2015-5-30,1.0,6.5,18.0,60.0,1,6.5,no_data_yet,no_data_yet,4.58,4145.7
2015-5-31,5.0,30.0,18.0,48.0,5,6.0,no_data_yet,no_data_yet,9.88,4136.46
2015-6-1,5.0,22.6,18.0,150.0,5,4.52,no_data_yet,no_data_yet,2.91,4135.32
2015-6-2,3.0,25.0,18.0,30.0,2,12.5,no_data_yet,no_data_yet,35.16,4100.53
2015-6-3,2.0,18.2,18.0,195.0,2,9.1,no_data_yet,no_data_yet,10.73,4090.6
2015-6-4,3.0,38.5,18.0,50.0,3,12.833,no_data_yet,no_data_yet,3.42,4088.01
2015-6-5,6.0,40.3,18.0,105.0,6,6.717,no_data_yet,no_data_yet,23.03,4113.3
2015-6-6,1.0,19.0,18.0,30.0,1,19.0,no_data_yet,no_data_yet,6.99,4106.6
2015-6-7,1.0,18.0,18.0,30.0,1,18.0,no_data_yet,no_data_yet,7.29,4099.58
2015-6-8,3.0,21.0,18.0,100.0,3,7.0,no_data_yet,no_data_yet,4.94,4095.42
2015-6-9,3.0,29.1,18.0,140.0,3,9.7,no_data_yet,no_data_yet,1.24,4098.17
2015-6-10,4.0,32.4,18.0,45.0,4,8.1,no_data_yet,no_data_yet,45.16,4053.65
2015-6-11,4.0,31.4,18.0,127.5,4,7.85,no_data_yet,no_data_yet,2.81,4052.08
2015-6-12,4.0,27.3,18.0,45.0,4,6.825,no_data_yet,no_data_yet,27.81,4024.8
2015-6-13,3.0,25.0,18.0,140.0,3,8.333,no_data_yet,no_data_yet,6.33,4019.99
2015-6-14,3.0,18.55,18.0,160.0,3,6.183,no_data_yet,no_data_yet,28.62,3992.52
2015-6-15,5.0,34.4,18.0,138.0,5,6.88,no_data_yet,no_data_yet,27.21,3967.09
2015-6-16,4.0,32.5,18.0,195.0,4,8.125,no_data_yet,no_data_yet,9.46,3959.85
2015-6-17,4.0,34.8,18.0,82.5,4,8.7,no_data_yet,no_data_yet,24.89,3936.03
2015-6-18,7.0,46.6,18.0,115.7,6,7.767,no_data_yet,no_data_yet,12.18,3950.12
2015-6-19,4.0,45.1,18.0,67.5,4,11.275,no_data_yet,no_data_yet,7.0,3958.13
2015-6-20,1.0,10.0,18.0,30.0,1,10.0,no_data_yet,no_data_yet,15.19,3943.09
2015-6-21,1.0,7.2,18.0,90.0,1,7.2,no_data_yet,no_data_yet,31.27,3912.14
2015-6-22,2.0,45.0,18.0,30.0,2,22.5,no_data_yet,no_data_yet,6.78,3919.6
2015-6-23,4.0,39.2,18.0,142.5,4,9.8,no_data_yet,no_data_yet,14.81,3906.92
2015-6-24,5.0,39.0,18.0,72.0,5,7.8,no_data_yet,no_data_yet,9.03,3917.07
2015-6-25,3.0,40.0,18.0,30.0,3,13.333,no_data_yet,no_data_yet,26.25,3891.42
2015-6-26,4.0,23.5,18.0,165.0,4,5.875,no_data_yet,no_data_yet,3.56,3897.02
2015-6-27,4.0,37.2,18.0,210.0,4,9.3,no_data_yet,no_data_yet,48.72,3850.19
2015-6-28,1.0,21.0,18.0,30.0,1,21.0,no_data_yet,no_data_yet,40.44,3810.07
2015-6-29,3.0,30.0,18.0,30.0,3,10.0,no_data_yet,no_data_yet,11.34,3821.86
2015-6-30,5.0,32.5,18.0,138.0,5,6.5,no_data_yet,no_data_yet,12.39,3811.54
2015-7-1,4.0,43.8,18.0,30.0,4,10.95,no_data_yet,no_data_yet,36.3,3848.5
2015-7-2,4.0,24.9,18.0,127.5,4,6.225,no_data_yet,no_data_yet,25.28,3824.62
2015-7-3,2.0,25.0,18.0,30.0,2,12.5,no_data_yet,no_data_yet,4.15,3820.85
2015-7-4,4.0,35.5,18.0,82.5,4,8.875,no_data_yet,no_data_yet,17.9,3803.99
2015-7-5,3.0,26.0,18.0,160.0,3,8.667,no_data_yet,no_data_yet,31.05,3774.47
2015-7-6,3.0,33.5,18.0,160.0,3,11.167,no_data_yet,no_data_yet,0.2,3775.78
2015-7-7,3.0,38.5,18.0,50.0,3,12.833,no_data_yet,no_data_yet,3.37,3779.93
2015-7-8,3.0,37.0,18.0,140.0,3,12.333,no_data_yet,no_data_yet,7.54,3774.1
2015-7-9,5.0,39.5,18.0,54.0,5,7.9,no_data_yet,no_data_yet,15.51,3759.38
